"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"
"Cerebelum_7b_R"	8.61611339711488	6.67893273612174	8.72369209327781	9.19716688920446	8.66938713989028	6.37544590068569	9.38630937793539	7.60867215037498	7.38454105147236	6.35362991829758	7.78666009735227	6.82230134342056	6.77750129542767	5.36953963788936	5.68412511742269	5.38069605482081	10.1073836367331	9.94587341614351	9.9725055553769	9.79795897113271	8.65107949741466	8.26936230559385	9.9743091041567	9.9187488599807	9.21150649198337	6.20049625805498	7.84641479693515	6.68554797485875	9.03097771886071	8.67480560313903	7.57829941408819	7.37835966780963	7.4985649841281	6.30981720047802	6.12278936582997	4.5148312469521	6.66207815194281	5.56946383818002	5.04020381384025	3.67948238262216	6.19053847178137	4.86797297478948	5.988513595373	5.43847857220453	7.85342339319648	7.36753524182738	6.88778327486852	6.28645214087251	3.994686012676	4.20046455038302	7.37013165280717	7.48686164859033	3.78378031392578	3.31883023765023	8.00090574582798	7.59424560912283	4.84740698697298	3.83289483322303	3.54221297034392	1.61489889730566	4.10112447603866	3.54178596016341	9.80029599179114	7.74067392330185	9.20658427593267	5.5879082939078	9.72993534362098	5.3862079383418	7.75387912656845	5.49801925857257	6.63121202895617	3.3661601986178	7.39517945997817	5.20532762510174	4.25044430655419	2.08679200082348	4.34430249515168	2.2181726386989	6.54471797202395	4.87721580848676	6.2008561734611	4.80174318228833	5.83794764048644	4.41545151951781	6.61098928170879	5.98625500978246	13.7743291254835	9.62502081249831	12.8320191040114	9.1497512926827	5.68977099503166	1.53006054498436	5.06464237726994	1	6.73658511022969	4.54777341021452	7.10911201798161	3.87418969519983	3.77280301012278	1.59621199102955	6.85786431991061	0	6.19791427934764	1	2.97283296689481	2.02025938032741	3.33770276391708	1.40526057425425	5.53260843522845	6.07674495665999	4.19988729068268	4.18473416121024	3.69215384294858	4.01976822532915	4.10383520802604	4.41525825909487
"Cerebelum_8_L"	7.645236444203	6.76316922864327	7.39190008833235	9.08345148658212	7.27096324257111	6.84934201256508	7.64425139822418	7.95668777248927	5.50642849013597	7.46915799591113	6.01622544071107	7.80557539834637	5.12144185426982	6.03502175665555	4.72072275903782	5.09901951359279	9.31937477884953	9.58751260807256	8.98360742197358	9.28308987222237	7.57860766352547	7.77250054396153	9.02664185386209	9.47607791396731	6.35231074899928	7.99166232186187	6.40725995511735	7.55782307646669	8.4578978497045	8.56375138813813	6.95164432718437	7.23792510382723	5.95846551204907	7.30068489937759	5.40426746842058	4.99864158117441	5.2130406201376	6.81573610661966	3.5263601555774	4.87115878610656	4.63447798216228	6.31332275145488	5.59302844737221	5.63653189499347	7.37314785912489	7.34773493214702	6.17546464943033	6.29006638001023	3.53137200465968	5.06253575717574	6.9214013827728	8.34700942683554	2.63088742204051	4.28326294586436	6.95794822330986	9.08075861319694	3.57126983774235	5.3412229330353	2.02259958738973	2.98042508871636	3.27985320874856	3.62787877757496	7.06836841577098	9.19595420663303	6.07723916107434	7.43851199327912	6.08705501913447	7.86222657658586	5.27945466023092	6.81406892170233	3.68551374750001	5.6498397902217	4.96069456488078	6.4147780626738	1.96410279900728	4.00133524722483	1.84496850780393	4.04727498233178	4.00616808384888	6.29364195661099	3.74000726215707	5.8854309844174	3.98005230198431	5.0527520254118	5.57491536033511	5.98145281497545	10.3354452526937	10.6872797623132	9.79978133866844	9.76978597251331	1.90907786987671	5.86475479770547	1.61506462252746	6.60777198474718	4.37396604323449	5.04743851017709	4.01641369225935	5.19974837637073	1.57664694933168	3.49383693834216	1	6.76899380324977	0	3.93624791127891	1	2.39248446190409	1.12353801107825	2.49036980136943	4.64469274890248	5.32252461644687	3.84769200012302	3.9618177646126	3.5179539508072	3.50261226557077	3.30926268407256	3.33644543367161
"Cerebelum_8_R"	8.15717894528027	6.42890261273814	8.01692135656719	8.56525751881614	8.14835464699699	6.16854039341899	8.64837513775649	7.18589351695846	6.8361322692379	6.19541860400345	7.21393654693085	6.60153709152671	6.16779268998778	5.07193433576738	5.09901951359279	4.87542402773049	9.56413283136116	9.45768265454228	9.25708602198862	9.12937317374279	7.88557879557211	7.57278408668367	9.30124496477417	9.31820515809891	8.46269956636872	6.12895607457767	7.44182737652431	6.62544728483579	8.69451520181514	8.42187199664825	7.22932624071821	7.07242099680024	7.12169523683495	6.32182863113034	5.98577618521109	4.57534545997332	6.36927965651843	5.70046209870755	4.72657715069391	3.77402816505177	5.91729745930539	5.07359092962131	5.86682811501646	5.40339905165956	7.65205572604724	7.25337926702905	6.54951172959511	6.02914996916227	3.8952795296845	4.27870506966427	7.31090113203009	7.64361032242369	3.50583081069275	3.30999963156729	7.87676826248364	7.88692207537318	4.66156183378047	4.11653493518657	3.30536753560849	1.87816493580651	3.72449373028211	3.27973126462239	8.9074974852863	7.36295557192208	8.40841795686403	5.50893044126912	8.89490882387642	5.46490334217595	6.94927714443658	5.21289495951349	6.02984853533431	3.53602153215476	6.55528017045859	4.84361238259866	3.75569742629711	2.13737597730864	3.76249276298719	2.07992474780261	5.74509989813112	4.47689101849591	5.32464570200233	4.23008475343894	5.13093857030513	3.99383995369839	6.06143843131098	5.57395420839115	12.4649508623179	9.00569620310191	11.5519015132327	8.44438821393784	5.0551178885828	2.20288746382891	4.47617521756167	1.89800148539305	5.6393821983394	3.80972685262195	6.06217782649107	3.3404907580583	3.28439249215942	1.5524051294117	5.87409997404287	1.42270741389162	5.12766314152259	0	2.26040570744815	1.19197922785509	2.71455911131645	1.03248216327244	4.56123646052038	5.26840559951259	3.8004982544725	3.8501948002666	3.35618831414449	3.24788861998143	3.07031419699885	3.33809184158512
"Cerebelum_9_L"	7.31215603630561	6.27223779213764	6.95580172015372	8.24510874287406	7.04915934576701	6.2655404759263	7.34274389111232	7.21377917866981	5.4694692923192	6.66864325929255	5.91793989312297	7.00390923167537	4.94974746830583	5.33143905753807	4.24992419580668	4.46867678009368	8.79789662786662	8.96011060699321	8.38213073191634	8.5443584080995	6.94728046665405	7.00126039073134	8.38702004666484	8.72232465392232	6.40697921926155	6.99413673857959	6.3295271472113	6.91973688955654	8.05107569333563	8.06114024080849	6.53477997198809	6.67782160853423	5.95929903873875	6.68967294700802	5.36575703890037	4.70884007720219	5.29993746904551	6.24449284183552	3.67197340735454	4.35678133765755	4.80873364913855	5.75032573484166	5.40006071611282	5.29429015040934	7.10557588328304	6.98765612559007	5.7558552909077	5.6763350166088	3.43615912647882	4.56764869863547	6.7598559284879	7.84360401179237	2.59901942293326	3.67191051487755	6.99378606180235	8.47119011396289	3.76280881240732	4.85293266118671	2.32026644238035	2.61195040311289	2.97894979421107	3.12214471327315	6.85843771852827	7.95994068682078	6.14501375343056	6.40224679662881	6.37274982236926	6.77155318846937	5.17249620407131	5.86889967561975	4.06368226040294	4.79151548986906	4.81546251623694	5.46888596452203	2.23824631993308	3.26729454980932	1.97541897588668	3.13465898568277	3.77205448817066	5.09345289674377	3.3655847179691	4.65627008063641	3.67784320114995	4.19821390593667	5.13793794965471	5.314261878224	9.73671255756127	9.24315408482934	9.04453268160226	8.38038001708569	2.73090302378191	4.72827549401331	2.40981927033183	5.24691533016569	3.39698008298702	3.72287699019349	3.42782730020052	3.87177662134678	1.70522767349106	2.67025620479266	2.49038555288538	5.31195514569537	1.63608302869007	2.83893004660626	0	1.34534558799262	1	1.77304521103901	3.34955402928837	4.20510723160163	3.22068021776282	3.38112407344067	2.98529730512725	2.50121921489813	1.91591537060411	1.89272755102724
"Cerebelum_9_R"	7.48715927150174	6.09947230020491	7.18058129008727	7.97610066499802	7.37826869400019	5.94889174360227	7.72724274070847	6.85142940867706	5.9960678939351	6.09684613933428	6.38812774611067	6.46184760363124	5.36523198806112	4.88941060744077	4.37738643798916	4.32804329494133	8.85426507115349	8.85960141955793	8.45080972280753	8.43010478384858	7.03144199084286	6.86551484723812	8.4495406290582	8.60079555683812	7.25632971878031	6.16815643820371	6.72521202797295	6.49827563334278	8.10683173136835	7.9599221328076	6.60759313830231	6.56217958889711	6.40906849240959	6.25272354451546	5.57963399531085	4.51746281541141	5.74857456332319	5.76101331780699	4.14780893206004	3.88444670120426	5.30998732746769	5.22128620676906	5.48440411754916	5.16894890542412	7.18611771193488	6.91521105136294	5.8675865079751	5.51385504004208	3.56682242650545	4.21206165845589	6.88729138404174	7.52106187193111	2.95223411580278	3.21884693791987	7.33761403387674	7.9539604428023	4.18867205030109	4.34022806057866	2.82874851865948	2.16296562855173	3.14340688823266	2.9321229736734	7.59770957853054	7.11152378128649	7.09214406669003	5.53639642667127	7.51217916592087	5.72889384777735	5.85678126554619	5.14559796556596	5.01619000459135	3.88542812623499	5.4755029061696	4.75455667004093	2.9846912849199	2.46167200492451	2.81804330665373	2.21326697997275	4.51677258315063	4.20907496449488	4.06353856620216	3.81950945571149	4.15711831116956	3.67887087420732	5.30578876533082	5.09338087478565	10.5804739294338	8.43071308235093	9.72937378692556	7.71113081600477	3.9864227403852	3.25171391897453	3.54319303277	3.40976627118288	3.96862696659689	3	4.37246166965836	2.87431422133883	2.45527366994521	1.77358221397594	4.37393565696995	3.29658457794094	3.5746017649212	1.36713116380529	1.2285902336679	0	1.81265393434993	1.02303565028183	3.20060969801449	4.08745851026903	3.14633251326424	3.28511795830835	2.87610848195961	2.29793120107588	1.64168265849996	1.77281052085584
"Cerebelum_10_L"	6.52416647560735	5.85446916127375	5.89114653328497	7.42967024840268	6.15711555376753	5.93968839408512	6.1753958592702	6.67936371325141	4.55780483409068	6.49368025172774	4.95514471226592	6.73155766618237	3.9794860879025	5.04115295745883	3.4665807549492	3.8981888472289	7.88821149545415	8.15582080083442	7.31535719340157	7.59625106898333	5.89416461176546	6.12420463023087	7.35428625468097	7.82413607136008	5.23343948936919	7.03762780546152	5.67380410131796	6.81807941406902	7.47940114189909	7.63261139825399	6.07213417153551	6.28242783655579	5.39867533421287	6.714626340799	5.26112053777302	4.83075180361354	4.95105729109569	6.46075265902787	3.24523673432217	4.52064614969346	4.58571896694554	6.11689494641595	5.3741945641291	5.40309565184171	6.79107539613361	6.823836765445	5.61711207400636	5.6985985973769	3.85776527813402	5.21068320973317	7.18946491730097	8.52949074619233	2.90030424367554	4.40454310910905	7.33514470382739	9.24303133818035	3.87400780948316	5.44749109551074	2.44503206894753	3.15558027673734	2.56583788019819	2.9677469777415	5.43876389189269	7.71256160801177	4.98430372089117	6.54156975285448	5.13329779660763	7.08892156740107	3.890603096286	5.73480311824035	3.262043322969	5.22955790311848	3.54286420745318	5.33406806833924	1.51728186224995	3.63535582382412	1.39916215040539	3.63407783889262	2.72392237158472	5.20569791479892	2.17448731008677	4.65398479456961	2.64575131106459	3.98956973452861	4.34883324555099	4.82887229721757	7.77358163452159	8.73909576968892	7.24075765569954	7.8192727053752	2.9319593350128	6.12087545038042	3.07829556970377	7.15912089911833	3.10771535647043	4.04876812925685	3.18301412930707	4.5927614725702	1.90650249751991	3.50369263334636	2.80151474179324	7.18851158413066	2.21564683762799	4.10936792729791	1.20533405688184	2.39248446190409	0	2.15964758002386	3.63754138355472	4.37983182659657	3.60473061964922	4.37629980691451	4.29790646710698	4.33364601748667	3.60555127546399	2.91453349517646
"Cerebelum_10_R"	7.01360445719706	5.40615048850156	6.58552646934964	6.75726320788276	7.06215977725118	5.10325944837762	7.29261564808226	5.73043085970312	5.99633011455901	4.972185408573	6.25707147124167	5.28391029723226	5.18554538620394	3.85444539607124	3.91797338734167	3.57732453924809	8.07212512168261	7.91434241869772	7.57391324545713	7.34970624026442	6.22802017451113	5.83599379107036	7.58591145687708	7.54416819034481	7.52649640590814	4.85481521473586	6.71165833575384	5.72983721258804	7.63733126352582	7.37936006405399	6.29194061847468	6.00916365619126	6.55642852221294	5.60572367594359	5.79022603680132	4.3674595460345	6.07066931537202	5.26460713900626	4.45165988677351	3.32521382468343	5.80643586086509	4.8436110313839	5.59888747731249	5.12083497289965	7.00128456867101	6.6476046424268	5.95491720857973	5.36523198806112	4.19694878274293	4.49498365389469	7.53205709338233	7.84529620641386	3.71184290855335	3.54689833585318	8.16363445630878	8.09348038724757	4.86293616533758	4.3037533611524	3.56600107071824	2.2262696255616	3.06340323158211	2.5123588323834	7.54680054548167	5.42686094092443	7.52458656572403	4.27364539284909	8.13734710519637	4.37626386238975	5.88049221402812	3.76597565235197	5.69833681621598	2.94138133160783	5.50257229727992	3.39085908159029	3.50132250146416	1.53241332488679	3.53714583406817	1.36599488614911	4.86483983977547	2.86950214378583	4.32335032407638	2.39088102103337	4.12310562561766	2.57758402267305	4.87656400491411	4.27054421505273	10.2591422643416	6.57403595350289	9.31780170273164	6.06904715201104	5.53031078235189	3.21213783287149	5.23829734132615	3.89933574818948	4.75449925416912	2.52094033783346	5.54645453373025	2.54124849734016	3.46563678100755	1.82153991524623	6.48307820640034	3.50043026615197	5.68001991744979	1.80772153354911	2.47172691903134	1.56170228505606	2.49779123206105	0	3.64758523530026	4.36309355456122	3.58662868519224	4.37264222181509	4.31277173056956	4.38122379606652	3.66592749386071	3.14660116651267
"Vermis_1_2"	5.91303887835844	4.87946311650611	6.03958901863518	6.90234918288145	5.82539713655311	4.88962135001933	6.52457611327693	6.05827555519743	4.59867358508281	5.01857862216597	5.08450599939283	5.47755872949223	4.36708467646651	4.27240488790222	3.25333558672673	3.29270776089003	7.19106687398119	7.2787429891766	7.15921331293569	7.17149238515269	5.85561570580905	5.77265358494382	6.62332401839375	6.83835929845287	5.28099317258495	5.02047091467804	5.08568957080513	5.14144753533678	6.20447382906041	6.11231219428134	4.62415128641108	4.65868535987317	4.79824747256194	4.92915324616084	4.31194565342215	3.61566108663113	4.3489705297447	4.66039085294444	3.12768157371847	3.19946513986448	4.06574216668916	4.29877834601167	4.04645159266774	3.81927810533635	5.49558357673877	5.30304649784191	3.68394198806504	3.41691742295957	2.77535842353469	3.27071260975491	5.35277254448977	5.98523256436686	2.10430619805279	2.4554568399145	5.82970901901431	6.55068732460791	3.33967650430983	3.75482704190881	2.3775464817175	2.15381709244332	1.78603789156737	1.7256523711903	5.53545132523499	5.637985921045	4.91418902071779	4.31875970543146	5.51659639822377	4.83084657712138	4.69845418176162	4.5735120474459	3.78627882437458	3.41901377189589	4.63579184581619	4.47399122824056	2.35039708809701	2.4337372337779	1.8842740244849	1.92617364937231	2.66782382300955	2.90511898414794	2.55676299977863	2.79944270036451	2.91232426990217	2.90571537115765	3.73952720875513	3.71957646004832	7.33022120110593	6.30018314752101	6.43789007139983	5.40891950914508	3.66849169622901	4.11086667336725	3.78646925216492	5.21928767701318	1.17540586495407	1.17210570159049	1.92285423811911	1.60606327781207	1.86418274451958	1.91084823996271	4.63408539786952	5.49917847095561	4.22713695882767	3.18665371585334	1.86324934273638	1.94959097694249	1.67874411932904	1.45548844101963	0	1	1.46961332111868	2.54401257858526	2.98529730512725	3.16420529074067	2.42195244762084	1.46009182309474
"Vermis_3"	5.63710727388314	4.6306315003035	6.08890518526444	6.96702188452096	5.58453671844964	4.69150062528487	6.55316146860772	6.09132556216191	4.41872801071806	4.81519795925996	4.96180379049252	5.34537114714497	4.39358298300731	4.29811926324781	3.27753993739773	3.30832543473743	6.95901291107564	7.05733449322432	7.17292597564084	7.18415765501574	5.95423724556476	5.87166676406583	6.43080579382512	6.6362243545717	5	4.76794854558366	4.70345793606059	4.73941652163188	5.7178399499893	5.60646345144891	4.08228756585507	4.14913376559309	4.39181960811219	4.48829896355032	3.88282575940031	3.26165144042792	3.95398606012828	4.23780491956362	2.90520211612689	2.96087462137287	3.70605859600235	3.90583160219842	3.53808320802172	3.31167829276246	4.97692517249977	4.77176950120832	2.9651657276125	2.69439051730447	2.48590799550014	2.86696916535947	4.74570744256689	5.30986725497792	1.90372871138089	2.17972922910051	5.25991127935317	5.89660169117983	3.0714593329332	3.44427892668999	2.29505397044878	2.08053643945054	1.52327480538579	1.46190565413536	5.36741653920613	5.4727342044111	4.58583152179282	4.04052505209771	5.26180265348094	4.61068617087437	4.79287993936918	4.63479533537673	3.66608161940708	3.28738445450546	4.85545792877595	4.65845948928162	2.41502767571387	2.49186711311051	1.95219745890798	2.00181077447685	2.59510460313926	2.83093348511814	2.72731949080746	2.95953801263423	2.98431272640445	2.98671300018173	3.55379825985004	3.54121870054046	7.04703585103086	6.06587766072411	6.15426681254559	5.16645988006369	3.81973316421228	4.30071203767559	4.04641742482206	5.64299330975821	1.50874642981307	1.43715711066942	1.99010711163733	1.71306142308218	1.93694941845299	2.02380469428575	5.1049589675732	6.04002712832015	4.8440320462035	3.68070904142382	2.33916611492377	2.48979818913591	2.02131498923703	1.74099625535641	1	0	1	2.44131112314674	3.12409987036266	3.67091402188849	3.12542680012296	2.2918872687694
"Vermis_4_5"	6.07891745379652	4.9808794710717	6.90760112275079	7.90856842579329	6.0367579082787	5.07475917276649	7.3335103348789	6.80988380036821	4.80761973820412	5.23951856037609	5.44497922329722	5.8658979810501	4.99076528152127	4.87106484531593	3.98666160971533	4.01800073381118	7.60302375040705	7.71185041451923	8.07694213298902	8.11022549475399	6.90864760750654	6.82728091599301	7.25702926025592	7.45203963602195	5.40747082661948	5.1430809882095	4.83023041146223	4.84981336292155	5.9225481489454	5.76452337402926	4.22002517056372	4.3753332067234	4.38314048711667	4.44545486598585	3.53607364090358	2.98524953241734	3.74627576835513	4.01417048327169	2.8773372703668	2.93554929517961	3.3786070488854	3.56330757629492	3.1430381042218	2.9084388240846	4.87431972748561	4.60723547314829	2.66165654892129	2.42952616832941	1.76568600232984	2.05057992986874	3.74649594742313	4.23742282671784	1.33578206511773	1.43985094079468	4.29104223683022	4.8826947441553	2.56193131513943	2.89629677896571	1.96515093105293	1.76152261359162	1.86562300561627	1.80522839483599	6.13524419840366	6.27054001910103	4.94823954825003	4.38139580653051	5.56843449153954	4.86041104286643	5.51541578856524	5.28286983494256	3.78168722942	3.36052130602915	5.62885088309781	5.36199937937318	2.63763435861504	2.69575481397957	2.15748073619113	2.24334765376483	3.24512930366894	3.54204733039808	3.55729124301825	3.85370780285522	3.69610937200131	3.6814440513242	4.16922895983441	4.14765778893337	8.31951234834625	7.15129538202874	7.4880857748445	6.30526845236666	3.57619303540875	4.03184994183667	3.77451824102192	5.38404604430803	2.54950975679639	2.39547860708656	2.45485555368818	2.12021864504672	1.76751618809484	1.893728305896	5.1138552141721	5.99296776652456	5.02719875007218	3.81179247923623	2.57198256985203	2.75138796730056	2.38828308705147	2.0545946615576	2.10979134328377	1.435609838973	0	1.56460857724864	2.46738728212658	3.3640857852813	3.21960458108392	2.79913644454229
